date,precip_mean,moisture_mean,tmean_mean
2025-04-01,1.8772857142857144,72.43976190476191,9.015718253968254
2025-04-02,2.4465555555555554,71.2129365079365,8.777527777777777
2025-04-03,1.7620476190476189,74.23035714285714,8.360480158730159
2025-04-04,1.3478452380952382,73.1772619047619,7.607714285714286
2025-04-05,1.5349880952380952,70.33714285714287,7.902861111111111
2025-04-06,1.0622777777777779,68.29658730158731,8.448488095238096
2025-04-07,1.5239007936507936,67.4161111111111,8.946650793650795
2025-04-08,1.7564880952380952,68.35218253968254,8.342293650793652
2025-04-09,1.4179285714285714,66.49444444444444,8.054079365079366
2025-04-10,1.825186507936508,69.23444444444445,8.497940476190475
2025-04-11,1.505265873015873,68.67623015873015,8.24336507936508
2025-04-12,2.0445595238095238,73.27357142857143,7.602289682539682
2025-04-13,1.4958690476190477,69.16880952380953,8.019043650793652
2025-04-14,1.4098690476190476,65.53420634920636,8.531678571428571
2025-04-15,1.6646666666666665,65.82619047619048,9.081892857142858
2025-04-16,1.0036507936507937,66.18456349206349,8.938948412698412
2025-04-17,1.1566706349206348,67.30400793650794,8.671960317460316
2025-04-18,1.3546111111111112,64.95666666666666,9.209583333333335
2025-04-19,1.4483174603174604,67.72492063492064,9.089158730158731
2025-04-20,0.9172857142857143,63.92059523809523,9.935912698412698
2025-04-21,0.8550396825396827,63.40869047619048,10.901940476190475
2025-04-22,1.4376349206349206,64.6315873015873,11.303345238095238
2025-04-23,1.9527539682539683,65.78547619047619,11.207785714285714
2025-04-24,1.3319126984126983,66.90519841269841,10.39840873015873
2025-04-25,1.9793015873015871,66.28099206349206,10.952119047619048
2025-04-26,4.018452380952381,70.64555555555556,10.915373015873017
2025-04-27,2.0012142857142856,69.69630952380953,10.54493253968254
2025-04-28,0.7640952380952382,68.0665873015873,10.644992063492063
2025-04-29,0.9837619047619047,67.07619047619048,11.41334126984127
2025-04-30,1.5957380952380953,66.89714285714285,12.438277777777778
2025-05-01,3.3433928571428573,69.87626984126983,12.32675
2025-05-02,3.2766666666666664,69.7431746031746,12.070376984126984
2025-05-03,1.7068492063492064,67.83047619047619,12.260996031746032
2025-05-04,2.0850277777777775,71.27805555555555,11.87572222222222
2025-05-05,2.1863769841269844,69.58079365079365,12.368353174603175
2025-05-06,1.9211309523809523,69.03662698412698,12.913230158730158
2025-05-07,1.793845238095238,69.10099206349206,13.075551587301588
2025-05-08,1.454392857142857,67.31107142857142,13.364587301587303
2025-05-09,0.7662063492063492,68.4802380952381,13.484444444444446
2025-05-10,1.9521190476190475,69.43829365079365,13.63140873015873
2025-05-11,1.9732380952380952,68.38678571428571,13.41565873015873
2025-05-12,2.3314642857142855,68.64757936507937,13.578738095238096
2025-05-13,1.8704484126984127,68.14186507936508,13.798095238095238
2025-05-14,1.6918333333333335,68.41333333333334,13.774472222222222
2025-05-15,1.480686507936508,65.45222222222222,14.149646825396825
2025-05-16,2.0399563492063493,66.17444444444445,14.726031746031746
2025-05-17,1.1585396825396825,64.51738095238095,15.234575396825397
2025-05-18,3.108361111111111,68.07404761904762,15.310666666666666
2025-05-19,2.410357142857143,69.1393253968254,15.41529365079365
2025-05-20,1.5701944444444444,68.52527777777777,15.42356746031746
2025-05-21,2.243333333333333,71.7731746031746,14.401373015873016
2025-05-22,2.582904761904762,66.68246031746031,14.090246031746032
2025-05-23,5.225079365079365,67.59833333333333,14.26677380952381
2025-05-24,2.984515873015873,68.16956349206349,14.539670634920636
2025-05-25,2.562365079365079,66.88138888888889,15.313134920634921
2025-05-26,2.7713968253968253,64.78555555555555,16.22527380952381
2025-05-27,1.9524563492063494,68.45476190476191,15.301642857142857
2025-05-28,1.662059523809524,66.99603174603175,14.84252380952381
2025-05-29,1.9857777777777776,68.87400793650794,15.02913888888889
2025-05-30,2.9955595238095243,67.35313492063491,15.474595238095239
2025-05-31,1.8074960317460316,65.32142857142857,15.946630952380954
2025-06-01,1.8999206349206348,67.11698412698412,16.522845238095236
2025-06-02,1.7743809523809522,67.12253968253968,16.605416666666667
2025-06-03,3.7357698412698412,70.08849206349207,16.494285714285713
2025-06-04,2.842865079365079,68.94349206349207,16.155261904761904
2025-06-05,2.090611111111111,67.99936507936508,16.820150793650793
2025-06-06,2.4875396825396825,70.89511904761905,16.523357142857144
2025-06-07,4.470638888888889,71.89261904761905,16.338285714285714
2025-06-08,1.8293333333333335,70.88567460317459,15.993337301587301
2025-06-09,2.074261904761905,69.63753968253968,16.763357142857142
2025-06-10,2.5667539682539684,69.38162698412698,16.916670634920635
2025-06-11,2.0559325396825394,71.24765873015873,16.214099206349207
2025-06-12,0.9600674603174604,69.38388888888888,16.64804761904762
2025-06-13,2.3523095238095237,67.83710317460317,16.746785714285714
2025-06-14,1.8729166666666666,66.87234126984127,17.12093650793651
2025-06-15,1.938261904761905,67.4563492063492,16.73165476190476
2025-06-16,1.088238095238095,67.03190476190476,16.0451626984127
2025-06-17,3.2982380952380956,66.65126984126985,16.182805555555557
2025-06-18,0.9964761904761905,66.55238095238094,16.498908730158732
2025-06-19,1.8541071428571427,67.17198412698413,17.254464285714285
2025-06-20,3.2993333333333337,68.12424603174604,17.68686111111111
2025-06-21,3.3721230158730156,70.2195238095238,17.618603174603173
2025-06-22,3.0935,71.23007936507936,17.108896825396826
2025-06-23,3.1130079365079366,69.06849206349207,16.939904761904764
2025-06-24,3.7477738095238093,72.2786111111111,16.681416666666667
2025-06-25,1.1510634920634923,67.41595238095238,18.060468253968256
2025-06-26,1.7142936507936508,67.15198412698413,18.84046031746032
2025-06-27,3.342515873015873,67.5125,18.538107142857143
2025-06-28,2.3563650793650788,67.73761904761905,17.822714285714287
2025-06-29,2.615809523809524,66.25301587301587,17.903051587301587
2025-06-30,1.8055238095238095,67.78579365079365,18.060468253968256
2025-07-01,2.301797619047619,66.95948412698412,18.30894841269841
2025-07-02,1.2487738095238095,65.33607142857143,18.970690476190477
2025-07-03,1.9708650793650795,67.66666666666667,19.443035714285713
2025-07-04,2.0426031746031743,67.155,19.44906746031746
2025-07-05,2.685063492063492,68.02015873015873,19.51459523809524
2025-07-06,1.375857142857143,68.4518253968254,19.021166666666666
2025-07-07,3.052634920634921,67.78972222222222,18.84812698412698
2025-07-08,1.7786904761904763,68.21261904761904,19.028535714285717
2025-07-09,2.557436507936508,67.72571428571429,19.704960317460316
2025-07-10,0.8659722222222221,66.29396825396825,19.58556746031746
2025-07-11,1.9954087301587302,66.33337301587302,19.796079365079365
2025-07-12,1.4440119047619047,68.14376984126984,19.569936507936507
2025-07-13,2.7859246031746037,67.9143253968254,19.41421031746032
2025-07-14,3.562738095238095,68.4402380952381,18.991376984126983
2025-07-15,1.8117777777777777,69.08,18.598234126984128
2025-07-16,1.7968849206349207,66.68904761904761,19.308400793650794
2025-07-17,2.171480158730159,66.10892857142856,19.219420634920635
2025-07-18,2.013984126984127,69.88230158730158,18.526575396825397
2025-07-19,1.5165714285714285,68.2597619047619,18.854194444444445
2025-07-20,2.7597698412698417,69.34626984126983,18.73979761904762
2025-07-21,1.8468809523809524,67.47753968253969,18.708333333333332
2025-07-22,3.406361111111111,66.1229761904762,19.02859126984127
2025-07-23,2.578563492063492,66.47115079365079,19.489349206349207
2025-07-24,3.485051587301587,69.16797619047618,19.09490079365079
2025-07-25,2.2833412698412703,69.81428571428572,18.672761904761906
2025-07-26,1.2422539682539684,67.88404761904762,19.31881349206349
2025-07-27,1.203579365079365,68.13587301587302,19.455361111111113
2025-07-28,1.0469682539682539,69.02341269841268,19.566638888888892
2025-07-29,1.9787301587301587,67.49801587301587,20.25036507936508
2025-07-30,1.8231111111111111,64.37765873015873,20.80179365079365
2025-07-31,1.7719444444444443,65.8468253968254,20.425242063492064
2025-08-01,1.0732619047619048,66.93734126984127,19.86149206349206
2025-08-02,1.7344285714285712,66.79722222222223,20.196416666666668
2025-08-03,1.461154761904762,67.71599206349207,20.197642857142856
2025-08-04,0.7418968253968254,66.2188492063492,20.01395634920635
2025-08-05,0.5703055555555555,64.03662698412698,20.132198412698415
2025-08-06,1.8871428571428572,64.17785714285714,20.19301984126984
2025-08-07,3.1439206349206352,67.13301587301586,20.043107142857142
2025-08-08,2.1138531746031743,69.0872619047619,19.614563492063493
2025-08-09,1.86875,67.13246031746031,19.98718253968254
2025-08-10,1.6380555555555556,68.99539682539684,19.784492063492063
2025-08-11,1.788373015873016,69.99853174603176,19.36340476190476
2025-08-12,1.285234126984127,68.83936507936508,19.767738095238094
2025-08-13,1.2152023809523809,70.59607142857142,19.12751984126984
2025-08-14,1.2671349206349205,67.99420634920635,20.030460317460317
2025-08-15,2.0962261904761905,67.0431746031746,20.157111111111114
2025-08-16,1.2177936507936509,67.81761904761905,19.856238095238094
2025-08-17,1.869924603174603,67.03571428571429,19.22982142857143
2025-08-18,2.199801587301587,68.84869047619048,19.02315873015873
2025-08-19,1.789956349206349,68.50055555555555,19.277472222222222
2025-08-20,1.072845238095238,70.7845238095238,18.702734126984126
2025-08-21,1.1826507936507935,69.8597619047619,18.81409920634921
2025-08-22,3.0518809523809525,70.03154761904761,18.671944444444442
2025-08-23,1.658793650793651,72.00341269841269,17.815964285714287
2025-08-24,1.5351031746031747,71.6036507936508,17.490607142857144
2025-08-25,1.5401944444444444,70.30956349206349,17.239531746031744
2025-08-26,1.7196031746031746,72.98511904761905,17.61717857142857
2025-08-27,1.223690476190476,73.86992063492063,17.231035714285714
2025-08-28,0.6840158730158731,72.68329365079366,16.47042857142857
2025-08-29,0.627781746031746,70.45234126984127,16.70489285714286
2025-08-30,1.1170357142857141,70.98031746031747,16.911722222222224
2025-08-31,1.6139682539682538,72.82607142857142,16.358932539682538
2025-09-01,1.7593928571428572,73.2720238095238,16.361876984126983
2025-09-02,2.058531746031746,74.16710317460317,16.42053174603175
2025-09-03,2.794015873015873,74.41261904761905,16.098603174603173
2025-09-04,1.9819444444444445,73.55503968253969,16.142880952380953
2025-09-05,1.2904325396825398,72.50928571428571,16.204948412698414
2025-09-06,1.5033214285714287,72.81246031746032,15.36906746031746
2025-09-07,2.0072380952380953,73.28579365079365,15.257960317460318
2025-09-08,1.924595238095238,73.65150793650793,15.863242063492063
2025-09-09,1.919670634920635,73.00436507936507,15.875329365079365
2025-09-10,1.9738650793650794,72.74551587301588,15.597503968253967
2025-09-11,2.8219960317460315,74.89107142857142,15.61568253968254
2025-09-12,2.6305436507936504,76.27369047619048,15.480670634920635
2025-09-13,2.0157063492063494,75.23896825396825,14.849634920634921
2025-09-14,1.538861111111111,76.53857142857143,14.819543650793651
2025-09-15,2.164904761904762,75.55785714285715,14.992734126984127
2025-09-16,3.05993253968254,76.53440476190477,14.048130952380951
2025-09-17,0.9027896825396826,76.90511904761905,14.685857142857143
2025-09-18,0.45617460317460323,75.2668253968254,14.99200396825397
2025-09-19,1.3452380952380951,75.24761904761905,15.112603174603175
2025-09-20,1.5844126984126985,76.49690476190476,14.460246031746031
2025-09-21,1.0728095238095239,76.38920634920636,14.589325396825396
2025-09-22,2.782154761904762,77.98337301587301,14.570388888888889
2025-09-23,1.298468253968254,78.8134126984127,13.964912698412698
2025-09-24,1.2634642857142857,76.63626984126985,14.020519841269842
2025-09-25,1.2480992063492062,78.9354365079365,13.821805555555555
2025-09-26,1.6157777777777775,80.33400793650794,13.209773809523808
2025-09-27,1.0916904761904762,79.49226190476192,13.256019841269842
2025-09-28,1.4529365079365077,78.33746031746031,13.082559523809524
2025-09-29,1.1313055555555556,79.23051587301588,12.95845634920635
2025-09-30,2.169793650793651,79.33309523809524,13.139519841269841
2025-10-01,2.6655079365079364,80.9154365079365,12.742099206349206
2025-10-02,1.2718095238095237,80.63265873015872,12.292829365079365
2025-10-03,1.6098492063492065,80.0877380952381,11.809095238095239
2025-10-04,1.0480079365079367,76.69404761904761,11.918424603174604
2025-10-05,2.08465873015873,80.02309523809524,11.973317460317462
2025-10-06,2.975051587301587,80.95793650793651,11.846178571428572
2025-10-07,2.4573095238095237,80.1504761904762,11.703511904761905
2025-10-08,1.127484126984127,80.93440476190476,11.265694444444446
2025-10-09,0.9470555555555555,80.11575396825397,11.743650793650795
2025-10-10,2.4605079365079368,80.61638888888889,11.47181746031746
2025-10-11,3.439416666666667,83.41698412698412,10.893738095238096
2025-10-12,1.2032857142857145,82.77821428571428,10.310059523809523
2025-10-13,2.7140833333333334,82.04722222222222,10.019837301587302
2025-10-14,2.8241428571428573,83.01543650793651,10.185563492063492
2025-10-15,3.7361706349206347,84.71662698412699,10.382424603174602
2025-10-16,2.0491031746031747,82.89559523809524,9.918992063492063
2025-10-17,1.6758253968253967,85.11777777777777,8.689186507936508
2025-10-18,1.1458531746031746,83.44686507936508,8.773349206349206
2025-10-19,1.6447936507936507,80.78579365079365,8.956873015873015
2025-10-20,1.7859642857142857,82.90595238095239,8.663301587301588
2025-10-21,1.1484166666666666,79.84087301587302,8.263662698412698
2025-10-22,2.3766468253968256,81.21186507936507,8.349226190476191
2025-10-23,2.703472222222222,83.09813492063492,8.659202380952381
2025-10-24,2.687452380952381,82.79992063492064,8.593543650793652
2025-10-25,2.354718253968254,83.39039682539683,8.639329365079364
2025-10-26,1.0371269841269841,81.515,8.042789682539683
2025-10-27,1.0840753968253969,81.18174603174603,8.168285714285714
2025-10-28,3.9130992063492065,83.03218253968254,8.177099206349206
2025-10-29,1.8693690476190477,81.48662698412699,7.4241785714285715
2025-10-30,1.358861111111111,84.83630952380953,6.870297619047619
2025-10-31,1.4402261904761906,83.2720238095238,7.218571428571428
2025-11-01,2.10875,84.32388888888889,7.367797619047619
2025-11-02,1.5842420634920635,84.39503968253968,7.28688492063492
2025-11-03,2.18659126984127,84.69563492063493,6.6826944444444445
2025-11-04,1.2254523809523807,83.46611111111112,6.0302380952380945
2025-11-05,2.5625357142857146,84.15916666666666,6.502126984126985
2025-11-06,1.4951031746031744,84.9368253968254,5.682817460317461
2025-11-07,1.099861111111111,85.18027777777777,5.609472222222222
2025-11-08,1.72365873015873,85.19301587301587,6.358769841269842
2025-11-09,0.9287619047619048,85.2247619047619,6.4365515873015875
2025-11-10,1.9077380952380951,84.45047619047618,6.363503968253968
2025-11-11,1.4440873015873017,83.03448412698413,5.928710317460317
2025-11-12,3.952976190476191,85.32071428571429,5.42922619047619
2025-11-13,2.696904761904762,85.0888492063492,5.190821428571429
2025-11-14,2.8749761904761906,84.31924603174602,5.111742063492064
2025-11-15,2.7456349206349207,84.95563492063492,5.007599206349207
2025-11-16,3.1049404761904764,85.06837301587302,5.215103174603175
2025-11-17,2.16384126984127,82.5404761904762,4.635650793650794
2025-11-18,3.158642857142857,82.39611111111111,4.476531746031745
2025-11-19,2.051357142857143,81.51031746031747,4.292126984126984
2025-11-20,2.538301587301587,83.52936507936508,3.7510039682539684
2025-11-21,1.6548928571428574,82.62376984126985,3.6358849206349206
2025-11-22,2.3856547619047617,84.90853174603174,3.77806746031746
2025-11-23,1.2955396825396825,84.72746031746031,3.7269484126984125
2025-11-24,1.2561587301587303,84.63456349206349,3.387456349206349
2025-11-25,1.9842579365079367,85.37678571428572,3.4378928571428573
2025-11-26,1.4418333333333335,84.74420634920634,3.495174603174603
2025-11-27,1.4359682539682541,86.30456349206348,3.1554126984126984
2025-11-28,2.1845,86.38003968253969,3.204861111111111
2025-11-29,2.2068809523809523,86.85619047619048,2.845543650793651
2025-11-30,2.302825396825397,86.35599206349207,2.885813492063492
2025-12-01,0.9611111111111111,83.47289682539683,2.0849206349206346
2025-12-02,1.772952380952381,84.38349206349206,2.808202380952381
2025-12-03,0.9404642857142858,85.01333333333334,2.884523809523809
2025-12-04,2.0906428571428575,84.28968253968254,3.476777777777778
2025-12-05,1.1888769841269842,81.7363888888889,2.9671507936507937
2025-12-06,1.7817222222222222,84.44916666666667,2.756452380952381
2025-12-07,2.5004206349206353,85.70103174603175,3.21556746031746
2025-12-08,2.627373015873016,85.04853174603174,3.672880952380952
2025-12-09,1.9634087301587302,82.98416666666667,3.3072380952380955
2025-12-10,2.9399642857142863,83.71488095238095,2.944626984126984
2025-12-11,2.5833174603174602,84.79075396825397,3.04043253968254
2025-12-12,2.6423809523809525,85.38345238095238,3.0875634920634925
2025-12-13,2.402900793650794,82.05928571428572,3.2792896825396824
2025-12-14,2.4356150793650793,83.80369047619048,2.9090357142857144
2025-12-15,2.174805555555556,85.1040873015873,2.020440476190476
2025-12-16,2.189234126984127,84.40539682539682,1.8874920634920636
2025-12-17,3.452892857142857,88.03142857142856,1.9869126984126984
2025-12-18,5.073404761904762,87.3134126984127,2.5166468253968257
2025-12-19,2.485019841269841,84.39746031746031,2.5471230158730163
2025-12-20,3.509623015873016,84.32313492063491,2.772301587301587
2025-12-21,1.7072063492063492,85.71154761904762,2.177424603174603
2025-12-22,1.6322698412698413,86.74785714285714,2.4408174603174606
2025-12-23,1.8630674603174602,87.33333333333333,2.7149722222222223
2025-12-24,1.9919246031746032,86.45746031746032,2.721083333333333
2025-12-25,1.8454682539682539,84.37988095238096,2.9305158730158727
2025-12-26,1.6502896825396827,85.98031746031747,2.3177103174603175
2025-12-27,1.8204166666666666,83.40555555555555,2.5520039682539686
2025-12-28,1.316031746031746,83.33678571428571,2.461
2025-12-29,2.2223888888888887,84.24702380952381,1.6480595238095235
2025-12-30,2.7167579365079364,84.40396825396826,1.1880555555555554
2025-12-31,2.006563492063492,84.24253968253969,1.0536825396825396
