date,precip_mean,moisture_mean,tmean_mean,precip_std,moisture_std,tmean_std,precip_mean_prev_2d_sum,tmean_mean_prev_2d_mean,precip_mean_prev_7d_sum,tmean_mean_prev_7d_mean,precip_mean_prev_30d_sum,tmean_mean_prev_30d_mean,precip_mean_prev_90d_sum,tmean_mean_prev_90d_mean,precip_mean_prev_1y_sum,tmean_mean_prev_1y_mean,precip_mean_prev_3y_sum,tmean_mean_prev_3y_mean
2000-01-03,3.1039135285497226,82.95559523809523,2.2822518583035487,1.221579977176651,1.836179451585534,0.38696475527512947,4.427725129362843,1.731735508008923,,,,,,,,,,
2000-01-10,3.9785805267794387,85.9236507936508,0.7267775219317743,1.4654494608626047,2.591032444502826,0.5605510773230422,5.340189425673202,1.124986524176723,15.342114763980966,1.2242071827279852,,,,,,,,
2000-01-17,0.0,82.48714285714286,0.11937738358460082,1.3036986358176548,3.8164203289397456,0.9636216549671827,0.436775759135438,0.6283588405580747,6.281382348273832,0.8380341057530784,,,,,,,,
2000-01-24,2.3806889321086584,85.23773809523809,2.9155821114087415,1.4366244403546047,1.978102231863317,0.5561381580489296,4.3529882968447495,3.0115441625951647,12.883890862198662,2.1048834188865624,,,,,,,,
2000-01-31,0.503005859485725,81.73666666666666,0.4201766801110216,0.9025538499608734,2.6880881409308146,0.4426625760217334,2.127709673536458,1.260382231623423,12.757337539491868,1.787158273079692,51.69245064330817,1.504781729304969,,,,,,
2000-02-07,1.8644596940266585,81.04099206349206,3.0516216869575206,1.2315401546393092,2.6534978546278047,0.520899093065917,3.455148541670877,3.000462901069909,10.587970297830745,1.9875533990766352,47.85077047346831,1.6424459141975076,,,,,,
2000-02-14,2.3556606646660834,79.07186507936508,1.3907363525737493,0.745117320388539,2.0166055121314383,0.47590044188167774,3.6381181896166916,1.7839063764604772,12.833592770607492,2.4112072930153396,49.4995672292642,1.976411145650792,,,,,,
2000-02-21,1.3186029978192795,76.97210317460318,1.8745354287288867,1.2675299700339675,2.2240455752660164,0.43501411529560946,2.3314311095587676,2.180382943038153,11.884289401608228,1.8531374969768097,52.41617830638309,2.0765494520076557,,,,,,
2000-02-28,1.4233658585029811,76.93214285714286,4.279312575703667,1.2592426526151645,2.043195254401183,0.44533376052258095,2.9821671244984183,3.884719765845973,13.471536297360734,3.3607330898575922,50.905098440943654,2.326972780524383,,,,,,
2000-03-06,0.6475464920479959,75.7634126984127,5.156254365637994,1.0660888918591296,1.9059576629238923,0.40498905316386963,1.2950435319567477,4.682784892442378,8.44153384835686,4.328387063162299,50.086100859604194,2.9891726801074703,,,,,,
2000-03-13,1.3437763495108201,74.20698412698412,5.895048495837834,1.3895440869953044,1.7024863352481576,0.4163846346775172,1.772552304331317,5.733866243742563,8.451131708545015,5.3968375027593956,45.88660944548753,3.6047159607404544,,,,,,
2000-03-20,1.8721066151054786,72.86444444444444,6.2524905510757405,0.9162793653592118,1.7054697825999972,0.38192759965647044,4.655634549437574,6.126286230135385,13.097301806969174,6.135209664369254,45.79293477079055,4.630297904237204,,,,,,
2000-03-27,4.0281210553176745,72.2754365079365,7.0601297401269605,1.702231919487923,1.4070442531419163,0.47761894071978594,5.631893730486285,7.436884642303079,13.905324869539834,7.201177014592136,46.8774593579093,5.640023941529118,,,,,,
2000-04-03,2.112599301504388,74.23035714285714,8.22326001166347,0.9663610530514136,1.582128854890795,0.4716123365670402,4.094623756864839,8.623040335517627,9.834933100362898,8.003192999956777,46.58373501737366,6.55068300188759,146.4480821844925,3.6130163830342843,,,,
2000-04-10,3.4079615338473963,69.23444444444445,7.794004488963655,1.8619501036083554,1.527984799246226,0.4026816446568562,5.442843432594763,8.108603612118184,11.686666982805209,8.253213002608314,50.29677906400843,7.2872427086056835,144.9028890388916,4.152269321971408,,,,
2000-04-17,1.5493232808891881,67.30400793650794,9.155124893402139,1.1103180234255479,1.892178911348885,0.4068606210720871,2.919815819533517,9.232655470372336,10.221735476513132,8.644272715533942,50.30429497865864,7.8988520863036324,147.92617112628528,4.768627794411253,,,,
2000-04-24,0.0,66.90519841269841,10.258842646352868,1.7344951020427066,1.7078456294546516,0.3747572420137319,1.3626780950543171,10.40620437496256,5.359684481017974,10.261438200699487,42.7349137711855,8.700286257206526,139.92463408807225,5.386991443623402,,,,
2000-05-01,3.8375528128183345,69.87626984126983,12.21230083417911,2.4247478214962466,2.175372710247308,0.40243960584320515,5.043464923177663,12.654927244390867,15.664037701503108,11.489797100878732,47.02674839870426,9.59290426030262,145.34644618816895,6.155928956170222,,,,
2000-05-08,2.1483679856705775,67.31107142857142,13.36025052870684,1.5497411079430334,2.1555708583213917,0.39116715476101666,4.7260572916961845,13.013516113874868,15.729723672727323,12.258586931030006,52.418024764356296,10.493195728707718,149.5901434710876,6.93731832237599,,,,
2000-05-15,1.294253183569282,65.45222222222222,14.277503463685443,1.2282917680915841,1.8933712431035963,0.4720892787458128,2.9661548915358136,14.232846696557559,12.583336714314829,13.722481532114756,52.256598389096744,11.753047909793517,149.68305290330062,7.834809879303808,,,,
2000-05-22,0.9771760183735829,66.68246031746031,14.702714163806698,6.410296517077649,1.6391319908143998,0.4329602188225318,3.5804641714942393,15.040748801723588,15.639198590815472,14.932111347998736,60.97897477441505,12.92110823780269,152.7011514719128,8.840020873276039,,,,
2000-05-29,2.550769075761133,68.87400793650794,14.556233670258004,1.651396598223832,2.454750311316972,0.46922073412756327,3.645215913017374,14.553160825036343,14.609571626250528,15.018910561338329,63.60529552728582,13.894482903205152,153.6781030239424,9.729194919041381,,,,
